success,timeout,failed_images,failed_audio,failed_video,screen_id,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ppt_id,age,race,ethnicity,gender,other_countries,prev_study,exp_duration,view_history,rt,stimulus,response,phase,order,set,effect,t_high,category,d1_best,d2_best,d1_worst1,d2_worst1,d1_worst2,d2_worst2,first_dim,d1_t,d1_c,d1_d,d2_t,d2_c,d2_d,d1_name,d2_name,strategy_response,question_order
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,64,668624,0.0-4.0-0.30,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ct,binary,repulsion,2,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,65,671389,0.0-4.0-1.30,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,2761,NA,"{""product_choice"":""A""}",choice,ct,binary,repulsion,2,laptops,null,null,null,null,null,null,1,30,40,null,100,90,null,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,66,671692,0.0-4.0-0.31,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,ctd,trinary,repulsion_B,2,laptops,null,null,null,null,null,null,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,67,677542,0.0-4.0-1.31,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,5845,NA,"{""product_choice"":""B""}",choice,ctd,trinary,repulsion_B,2,laptops,null,null,null,null,null,null,1,40,30,40,90,100,80,Processing speed,Memory (RAM),NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,68,677846,0.0-4.0-0.32,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tdc,trinary,repulsion_B,2,televisions,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,69,681170,0.0-4.0-1.32,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,3320,NA,"{""product_choice"":""A""}",choice,tdc,trinary,repulsion_B,2,televisions,null,null,null,null,null,null,2,40,30,40,90,100,80,Screen size,Average lifespan,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,70,681473,0.0-4.0-0.33,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tc,binary,attraction,NA,washing machines,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,71,685099,0.0-4.0-1.33,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,3622,NA,"{""product_choice"":""A""}",choice,tc,binary,attraction,NA,washing machines,null,null,null,null,null,null,2,60,50,null,50,60,null,Average lifespan,Energy savings,NA,NA
NA,NA,NA,NA,NA,choice_trial_setup,html-keyboard-response,72,685403,0.0-4.0-0.34,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,null,<p></p>,null,choice,tcd,trinary,repulsion_B,2,microwave ovens,null,null,null,null,null,null,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,choice_trial,survey-html-form,73,690255,0.0-4.0-1.34,162,1,2025-05-04T20:14:24Z,b60275e29fe2361ab97ac0ac217840d7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",Macintosh,Chrome,135.0.0.0,OS X,10_15_7,https://5puzkbbxv1.cognition.run/?sona_id=56849,"it-IT,it;q=0.9,en-GB;q=0.8,en;q=0.7,ca-IT;q=0.6,ca;q=0.5,en-US;q=0.4",st1yqrrx0ltdad1,20,"[""White""]",No,Female,Italy 19 years.,I'm not sure,856256.5,NA,4848,NA,"{""product_choice"":""A""}",choice,tcd,trinary,repulsion_B,2,microwave ovens,null,null,null,null,null,null,2,40,30,40,90,100,80,Warranty,Cooking power,NA,NA
