lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_attraction.1.1,mu_attraction.2.1,mu_attraction.3.1,mu_attraction.4.1,mu_attraction.1.2,mu_attraction.2.2,mu_attraction.3.2,mu_attraction.4.2,mu_attraction.1.3,mu_attraction.2.3,mu_attraction.3.3,mu_attraction.4.3,mu_repulsion.1.1,mu_repulsion.2.1,mu_repulsion.3.1,mu_repulsion.4.1,mu_repulsion.1.2,mu_repulsion.2.2,mu_repulsion.3.2,mu_repulsion.4.2,mu_repulsion.1.3,mu_repulsion.2.3,mu_repulsion.3.3,mu_repulsion.4.3,omega_attraction.1.1,omega_attraction.2.1,omega_attraction.3.1,omega_attraction.1.2,omega_attraction.2.2,omega_attraction.3.2,omega_attraction.1.3,omega_attraction.2.3,omega_attraction.3.3,omega_repulsion.1.1,omega_repulsion.2.1,omega_repulsion.3.1,omega_repulsion.1.2,omega_repulsion.2.2,omega_repulsion.3.2,omega_repulsion.1.3,omega_repulsion.2.3,omega_repulsion.3.3,s.1,s.2,s.3,S_attraction.1.1,S_attraction.2.1,S_attraction.3.1,S_attraction.1.2,S_attraction.2.2,S_attraction.3.2,S_attraction.1.3,S_attraction.2.3,S_attraction.3.3,S_repulsion.1.1,S_repulsion.2.1,S_repulsion.3.1,S_repulsion.1.2,S_repulsion.2.2,S_repulsion.3.2,S_repulsion.1.3,S_repulsion.2.3,S_repulsion.3.3,cor_attraction.1.1,cor_attraction.2.1,cor_attraction.3.1,cor_attraction.1.2,cor_attraction.2.2,cor_attraction.3.2,cor_attraction.1.3,cor_attraction.2.3,cor_attraction.3.3,cor_repulsion.1.1,cor_repulsion.2.1,cor_repulsion.3.1,cor_repulsion.1.2,cor_repulsion.2.2,cor_repulsion.3.2,cor_repulsion.1.3,cor_repulsion.2.3,cor_repulsion.3.3
# Adaptation terminated
# Step size = 0.269186
# Diagonal elements of inverse mass matrix:
# 0.00152747, 0.00159725, 0.00174331, 0.00133035, 0.00134973, 0.00142221, 0.00161364, 0.00154317, 0.00150645, 0.00160986, 0.00166653, 0.00163235, 0.00147416, 0.00153037, 0.00152789, 0.00144704, 0.00142712, 0.00144249, 0.00152911, 0.00159963, 0.00154297, 0.00151208, 0.00158439, 0.00156275, 0.000480564, 0.000422399, 0.000480161, 0.000453072, 0.000472845, 0.000515955, 0.000133514, 0.000141428, 0.000136053
708.549,0.783512,0.269186,5,31,0,-693.992,0.433542,-0.831127,-0.0127345,0.538094,0.425967,-0.807145,0.000412069,0.55409,0.189761,-0.981908,-0.175258,0.341113,0.427582,-0.761201,0.0342632,0.5637,0.477427,-0.760821,0.0754381,0.594805,0.241746,-0.908614,-0.16155,0.373817,1,0.863281,0.812067,0,0.504724,0.150448,0,0,0.563838,1,0.751575,0.850456,0,0.659647,0.0515784,0,0,0.523511,0.830979,0.848625,0.832913,0.830979,0.732602,0.676381,0,0.428322,0.12531,0,0,0.469628,0.830979,0.637806,0.708356,0,0.559793,0.0429603,0,0,0.436039,1,0.863281,0.812067,0.863281,1,0.776976,0.812067,0.776976,1,1,0.751575,0.850456,0.751575,1,0.673205,0.850456,0.673205,1
710.253,0.860285,0.269186,4,15,0,-694.945,0.462571,-0.867249,-0.0544683,0.571838,0.445378,-0.811822,-0.044285,0.589241,0.212417,-0.986133,-0.247652,0.399626,0.402716,-0.73174,0.0925856,0.657101,0.487086,-0.763591,0.0719197,0.629037,0.181238,-0.873473,-0.122984,0.393657,1,0.861982,0.817488,0,0.506939,0.15452,0,0,0.55483,1,0.738589,0.861742,0,0.674156,0.0365471,0,0,0.506029,0.830063,0.850823,0.838891,0.830063,0.733394,0.685783,0,0.431315,0.129625,0,0,0.465442,0.830063,0.628408,0.722907,0,0.573588,0.030659,0,0,0.424503,1,0.861982,0.817488,0.861982,1,0.782992,0.817488,0.782992,1,1,0.738589,0.861742,0.738589,1,0.661111,0.861742,0.661111,1
703.968,0.78245,0.269186,4,15,0,-689.997,0.40172,-0.891423,-0.0598659,0.514843,0.394303,-0.827742,-0.077426,0.512497,0.149285,-1.02317,-0.237826,0.330848,0.406995,-0.730734,0.108244,0.742746,0.444654,-0.711647,0.127307,0.740458,0.220145,-0.888121,-0.135902,0.496834,1,0.866989,0.8226,0,0.498327,0.139955,0,0,0.551127,1,0.752831,0.864546,0,0.658214,0.0366453,0,0,0.501216,0.838936,0.848577,0.850577,0.838936,0.735707,0.699685,0,0.422869,0.119043,0,0,0.468776,0.838936,0.638835,0.735363,0,0.558545,0.0311696,0,0,0.426322,1,0.866989,0.8226,0.866989,1,0.782929,0.8226,0.782929,1,1,0.752831,0.864546,0.752831,1,0.674977,0.864546,0.674977,1
705.846,0.81028,0.269186,5,31,0,-691.183,0.451361,-0.897629,-0.0434651,0.55476,0.411282,-0.860024,-0.0147616,0.572784,0.192431,-1.00794,-0.215189,0.348794,0.389639,-0.69309,0.107118,0.670476,0.452743,-0.718132,0.0859961,0.685729,0.145689,-0.839138,-0.112521,0.487278,1,0.865311,0.815968,0,0.501235,0.152094,0,0,0.55773,1,0.746803,0.859137,0,0.665045,0.0310977,0,0,0.5108,0.838959,0.848896,0.840847,0.838959,0.73456,0.686104,0,0.425496,0.127888,0,0,0.468966,0.838959,0.633958,0.722402,0,0.564554,0.0261484,0,0,0.429505,1,0.865311,0.815968,0.865311,1,0.782301,0.815968,0.782301,1,1,0.746803,0.859137,0.746803,1,0.662287,0.859137,0.662287,1
701.243,0.873452,0.269186,4,31,0,-687.729,0.422341,-0.784689,-0.0360696,0.503935,0.410031,-0.772584,-0.0445358,0.531544,0.186467,-0.914249,-0.232107,0.315763,0.40016,-0.692733,0.0463994,0.655313,0.469148,-0.76096,0.0504702,0.61174,0.238916,-0.783616,-0.158216,0.43094,1,0.864109,0.815647,0,0.503304,0.179751,0,0,0.549918,1,0.756778,0.860486,0,0.653672,0.0373263,0,0,0.508106,0.844143,0.850163,0.852189,0.844143,0.734634,0.695085,0,0.427891,0.153182,0,0,0.468635,0.844143,0.643385,0.733297,0,0.555728,0.0318091,0,0,0.433002,1,0.864109,0.815647,0.864109,1,0.795277,0.815647,0.795277,1,1,0.756778,0.860486,0.756778,1,0.675596,0.860486,0.675596,1
708.479,0.954692,0.269186,4,23,0,-687.927,0.47743,-0.856304,-0.0356738,0.540748,0.421466,-0.821429,-0.0218639,0.554864,0.214699,-0.971923,-0.212005,0.321793,0.433685,-0.75434,0.0330987,0.69912,0.511022,-0.774064,0.0234311,0.680168,0.18561,-0.918888,-0.184164,0.481062,1,0.858776,0.81259,0,0.512351,0.152575,0,0,0.562511,1,0.743062,0.855221,0,0.669222,0.0327101,0,0,0.51723,0.821966,0.836392,0.824042,0.821966,0.718273,0.669608,0,0.428526,0.125728,0,0,0.463533,0.821966,0.621491,0.704738,0,0.559732,0.0269545,0,0,0.426219,1,0.858776,0.81259,0.858776,1,0.776005,0.81259,0.776005,1,1,0.743062,0.855221,0.743062,1,0.657373,0.855221,0.657373,1
702.579,0.929073,0.269186,5,31,0,-691.018,0.484467,-0.836785,-0.0704215,0.557062,0.439728,-0.789868,-0.074848,0.570304,0.23918,-0.994045,-0.26058,0.351418,0.376595,-0.78163,0.00812271,0.538852,0.390186,-0.77449,0.00304846,0.604138,0.156264,-0.948369,-0.218368,0.329517,1,0.859297,0.807907,0,0.511477,0.151076,0,0,0.569616,1,0.739793,0.855051,0,0.672835,0.045971,0,0,0.516503,0.831476,0.841707,0.829126,0.831476,0.723276,0.669857,0,0.430514,0.125261,0,0,0.472283,0.831476,0.622689,0.708945,0,0.566329,0.0381158,0,0,0.428246,1,0.859297,0.807907,0.859297,1,0.771504,0.807907,0.771504,1,1,0.739793,0.855051,0.739793,1,0.663491,0.855051,0.663491,1
700.8,0.805534,0.269186,5,31,0,-684.351,0.527652,-0.856902,-0.0746941,0.458295,0.496245,-0.789932,-0.065486,0.46285,0.230518,-0.978318,-0.28365,0.276951,0.475692,-0.726052,0.074793,0.700573,0.538369,-0.748636,0.0425329,0.739908,0.241749,-0.874839,-0.142825,0.471441,1,0.875343,0.820326,0,0.483503,0.15267,0,0,0.551142,1,0.746149,0.861622,0,0.665779,0.0497378,0,0,0.505108,0.845262,0.853275,0.846893,0.845262,0.746908,0.694729,0,0.412561,0.129296,0,0,0.466758,0.845262,0.63667,0.729702,0,0.568093,0.0421226,0,0,0.427773,1,0.875343,0.820326,0.875343,1,0.791883,0.820326,0.791883,1,1,0.746149,0.861622,0.746149,1,0.676012,0.861622,0.676012,1
701.764,0.8055,0.269186,4,15,0,-680.682,0.472582,-0.779364,-0.0577481,0.569346,0.45975,-0.736235,-0.0212397,0.605898,0.155954,-0.911188,-0.245893,0.374888,0.392412,-0.723444,0.0592747,0.681728,0.491282,-0.763235,0.0365486,0.678567,0.197835,-0.853962,-0.135519,0.439418,1,0.861912,0.808998,0,0.507057,0.182542,0,0,0.558749,1,0.764494,0.859875,0,0.644631,0.018961,0,0,0.510153,0.836725,0.846979,0.838106,0.836725,0.730022,0.678026,0,0.429467,0.15299,0,0,0.468291,0.836725,0.647511,0.720666,0,0.545989,0.0158913,0,0,0.427562,1,0.861912,0.808998,0.861912,1,0.789845,0.808998,0.789845,1,1,0.764494,0.859875,0.764494,1,0.669592,0.859875,0.669592,1
699.838,0.658468,0.269186,4,15,0,-676.794,0.475922,-0.892321,-0.0819123,0.449477,0.463748,-0.828501,-0.067014,0.462118,0.190725,-1.01042,-0.287676,0.273328,0.388163,-0.783318,0.0199896,0.713365,0.464822,-0.834553,0.0212131,0.697961,0.16177,-0.927989,-0.212312,0.467931,1,0.864226,0.819981,0,0.503104,0.154576,0,0,0.551123,1,0.739087,0.86148,0,0.67361,0.054838,0,0,0.504822,0.826491,0.833387,0.829168,0.826491,0.720235,0.679902,0,0.41928,0.128169,0,0,0.456974,0.826491,0.615946,0.714312,0,0.561378,0.0454699,0,0,0.418582,1,0.864226,0.819981,0.864226,1,0.786417,0.819981,0.786417,1,1,0.739087,0.86148,0.739087,1,0.673648,0.86148,0.673648,1
699.378,0.59508,0.269186,5,31,0,-675.083,0.425479,-0.746977,-0.0765138,0.547999,0.391404,-0.714069,-0.0628936,0.593139,0.200295,-0.892638,-0.272422,0.381792,0.461316,-0.722912,0.0236826,0.553019,0.538809,-0.764704,0.0643345,0.571894,0.265145,-0.840044,-0.162714,0.343007,1,0.862511,0.810413,0,0.506039,0.177601,0,0,0.558291,1,0.758947,0.859884,0,0.651152,0.0111202,0,0,0.510369,0.832504,0.845775,0.828029,0.832504,0.72949,0.671045,0,0.427995,0.147059,0,0,0.462281,0.832504,0.641899,0.712008,0,0.550728,0.00920781,0,0,0.4226,1,0.862511,0.810413,0.862511,1,0.788863,0.810413,0.788863,1,1,0.758947,0.859884,0.758947,1,0.659847,0.859884,0.659847,1
700.578,0.841058,0.269186,4,31,0,-680.555,0.44875,-0.809068,-0.0654237,0.594834,0.43105,-0.762991,-0.0616641,0.612797,0.149167,-0.936255,-0.201379,0.398163,0.488945,-0.791625,0.0360371,0.596322,0.533477,-0.751352,0.0247301,0.613243,0.283466,-0.918491,-0.186028,0.405551,1,0.852113,0.812395,0,0.523358,0.17897,0,0,0.554964,1,0.74079,0.848827,0,0.671736,0.0577646,0,0,0.525505,0.821923,0.841501,0.838749,0.821923,0.717054,0.681395,0,0.440407,0.150111,0,0,0.465475,0.821923,0.623376,0.711953,0,0.565267,0.04845,0,0,0.440767,1,0.852113,0.812395,0.852113,1,0.785917,0.812395,0.785917,1,1,0.74079,0.848827,0.74079,1,0.667606,0.848827,0.667606,1
695.922,0.894535,0.269186,5,31,0,-682.157,0.504292,-0.759982,-0.12683,0.496983,0.497967,-0.716881,-0.149719,0.526992,0.196671,-0.891179,-0.267196,0.299913,0.4007,-0.709147,0.0188847,0.706418,0.457171,-0.7049,0.0297565,0.707901,0.198247,-0.879443,-0.183325,0.425426,1,0.868491,0.807946,0,0.495704,0.145543,0,0,0.570999,1,0.757254,0.868991,0,0.65312,0.0170112,0,0,0.494535,0.837659,0.849138,0.846398,0.837659,0.737469,0.683844,0,0.420922,0.123187,0,0,0.483293,0.837659,0.643013,0.735512,0,0.554589,0.0143982,0,0,0.418574,1,0.868491,0.807946,0.868491,1,0.77384,0.807946,0.77384,1,1,0.757254,0.868991,0.757254,1,0.669157,0.868991,0.669157,1
695.599,0.930785,0.269186,5,31,0,-673.638,0.436983,-0.924442,0.0394939,0.57581,0.407706,-0.880912,0.0398894,0.605452,0.229436,-1.05511,-0.186066,0.382048,0.433944,-0.784357,0.0481313,0.623319,0.501278,-0.745136,0.0864929,0.596129,0.221771,-0.957338,-0.155557,0.361085,1,0.857832,0.801835,0,0.513931,0.14483,0,0,0.579728,1,0.73391,0.857813,0,0.679247,0.0499939,0,0,0.511525,0.823805,0.833115,0.822119,0.823805,0.714673,0.659204,0,0.428164,0.119068,0,0,0.476606,0.823805,0.611432,0.705224,0,0.565891,0.0411009,0,0,0.420535,1,0.857832,0.801835,0.857832,1,0.762272,0.801835,0.762272,1,1,0.73391,0.857813,0.73391,1,0.663515,0.857813,0.663515,1
697.491,0.845126,0.269186,5,31,0,-676.693,0.400001,-0.753739,-0.0881532,0.458555,0.381074,-0.706774,-0.0623976,0.488969,0.116068,-0.917693,-0.201747,0.288762,0.417373,-0.736329,0.0919552,0.652133,0.476868,-0.706106,0.103868,0.633428,0.191701,-0.873789,-0.161679,0.392042,1,0.871349,0.827879,0,0.490664,0.150122,0,0,0.540445,1,0.750697,0.854923,0,0.660647,0.0486812,0,0,0.516465,0.842355,0.847814,0.846676,0.842355,0.738742,0.700945,0,0.415992,0.127104,0,0,0.457582,0.842355,0.636451,0.723843,0,0.560106,0.0412172,0,0,0.437279,1,0.871349,0.827879,0.871349,1,0.79503,0.827879,0.79503,1,1,0.750697,0.854923,0.750697,1,0.673949,0.854923,0.673949,1
695.234,0.974334,0.269186,5,31,0,-684.206,0.562045,-0.905235,-0.0500762,0.559511,0.521057,-0.878446,-0.00216426,0.588503,0.324791,-1.00906,-0.24123,0.370517,0.456639,-0.750945,0.0288808,0.676197,0.530253,-0.74841,0.0248482,0.663391,0.229919,-0.877094,-0.230171,0.413313,1,0.864834,0.822247,0,0.502058,0.181371,0,0,0.539457,1,0.74868,0.856299,0,0.662932,0.0235805,0,0,0.515942,0.826362,0.847019,0.850654,0.826362,0.732531,0.699448,0,0.425253,0.154284,0,0,0.458891,0.826362,0.634146,0.728414,0,0.561516,0.0200588,0,0,0.438887,1,0.864834,0.822247,0.864834,1,0.802166,0.822247,0.802166,1,1,0.74868,0.856299,0.74868,1,0.656726,0.856299,0.656726,1
701.71,0.945557,0.269186,4,15,0,-680.985,0.538671,-0.89263,-0.0332751,0.539259,0.550928,-0.844628,-0.0304081,0.56459,0.326685,-1.03513,-0.199168,0.36561,0.400991,-0.73772,-0.000417168,0.641945,0.492651,-0.734572,0.0338305,0.650616,0.245769,-0.889445,-0.213458,0.419498,1,0.86521,0.818528,0,0.50141,0.179808,0,0,0.545602,1,0.745263,0.859827,0,0.666771,0.0269913,0,0,0.509872,0.831465,0.85144,0.854261,0.831465,0.736674,0.699236,0,0.42692,0.153603,0,0,0.466087,0.831465,0.634546,0.734516,0,0.567715,0.0230576,0,0,0.435563,1,0.86521,0.818528,0.86521,1,0.798355,0.818528,0.798355,1,1,0.745263,0.859827,0.745263,1,0.658794,0.859827,0.658794,1
708.126,0.941379,0.269186,5,31,0,-689.329,0.464931,-0.833822,-0.0704469,0.568245,0.449885,-0.789526,-0.0373195,0.606727,0.188474,-0.941243,-0.226582,0.386967,0.43492,-0.70293,0.0649386,0.664482,0.521705,-0.701922,0.0921232,0.656297,0.272795,-0.81888,-0.16163,0.41856,1,0.86243,0.814394,0,0.506176,0.175689,0,0,0.553078,1,0.757736,0.861932,0,0.652561,0.0374361,0,0,0.505641,0.835081,0.851279,0.843858,0.835081,0.734168,0.687233,0,0.430897,0.148257,0,0,0.466719,0.835081,0.645045,0.727348,0,0.555512,0.0315908,0,0,0.426689,1,0.86243,0.814394,0.86243,1,0.791288,0.814394,0.791288,1,1,0.757736,0.861932,0.757736,1,0.677546,0.861932,0.677546,1
704.507,0.850664,0.269186,4,15,0,-691.314,0.461681,-0.807833,-0.0843674,0.561411,0.433697,-0.746407,-0.0679875,0.598619,0.260526,-0.951005,-0.263977,0.374688,0.428575,-0.665801,0.0951722,0.663904,0.488833,-0.656534,0.0792834,0.671892,0.221589,-0.808301,-0.123694,0.428959,1,0.858822,0.805296,0,0.512274,0.180288,0,0,0.564796,1,0.764626,0.863824,0,0.644474,0.0331111,0,0,0.502705,0.839822,0.857957,0.845054,0.839822,0.736832,0.680519,0,0.439509,0.152353,0,0,0.477283,0.839822,0.656016,0.729977,0,0.552931,0.0279806,0,0,0.424813,1,0.858822,0.805296,0.858822,1,0.783963,0.805296,0.783963,1,1,0.764626,0.863824,0.764626,1,0.681841,0.863824,0.681841,1
701.071,0.639285,0.269186,5,31,0,-682.989,0.407189,-0.773783,-0.0803807,0.504241,0.410139,-0.768932,-0.0444594,0.542438,0.147024,-0.953668,-0.264788,0.308364,0.451581,-0.811157,-0.0302803,0.619928,0.492512,-0.756643,-0.0252725,0.643513,0.253957,-0.915839,-0.247889,0.409219,1,0.862906,0.808466,0,0.505364,0.177783,0,0,0.561049,1,0.756793,0.862348,0,0.653654,0.0327713,0,0,0.505254,0.832189,0.857879,0.835369,0.832189,0.740269,0.675367,0,0.433542,0.148514,0,0,0.468683,0.832189,0.649237,0.720379,0,0.560756,0.0273761,0,0,0.422074,1,0.862906,0.808466,0.862906,1,0.787475,0.808466,0.787475,1,1,0.756793,0.862348,0.756793,1,0.67404,0.862348,0.67404,1
700.116,0.955373,0.269186,5,31,0,-684.905,0.476795,-0.860643,-0.0885416,0.552716,0.47043,-0.824758,-0.0713664,0.568988,0.251455,-1.02666,-0.224889,0.388234,0.361453,-0.709467,0.0777343,0.706476,0.42637,-0.694471,0.0792157,0.688248,0.160447,-0.81627,-0.154591,0.51224,1,0.855578,0.820456,0,0.517675,0.178197,0,0,0.543228,1,0.736051,0.864128,0,0.676926,0.0308632,0,0,0.502326,0.835913,0.851826,0.841362,0.835913,0.728804,0.690301,0,0.440969,0.149928,0,0,0.457052,0.835913,0.626988,0.727044,0,0.576624,0.0259671,0,0,0.422637,1,0.855578,0.820456,0.855578,1,0.794212,0.820456,0.794212,1,1,0.736051,0.864128,0.736051,1,0.656934,0.864128,0.656934,1
706.732,0.996036,0.269186,4,15,0,-689.916,0.456439,-0.829925,-0.0887093,0.564753,0.460361,-0.784281,-0.0694451,0.589482,0.179203,-0.95197,-0.255828,0.357589,0.408489,-0.791261,0.0574503,0.676235,0.465476,-0.760721,0.0563171,0.704238,0.205798,-0.896323,-0.176862,0.466211,1,0.867232,0.806991,0,0.497904,0.169041,0,0,0.565854,1,0.766908,0.8559,0,0.641757,0.0327714,0,0,0.516102,0.835336,0.852897,0.840278,0.835336,0.739659,0.678096,0,0.424661,0.142042,0,0,0.475474,0.835336,0.654093,0.719194,0,0.547353,0.027537,0,0,0.433669,1,0.867232,0.806991,0.867232,1,0.784015,0.806991,0.784015,1,1,0.766908,0.8559,0.766908,1,0.677428,0.8559,0.677428,1
708.53,0.988983,0.269186,5,31,0,-696.337,0.479029,-0.827654,-0.0303607,0.514462,0.448174,-0.811817,-0.0284411,0.520581,0.258808,-1.00242,-0.20402,0.347073,0.460772,-0.709869,0.030358,0.631515,0.526816,-0.712365,0.0749183,0.66489,0.255169,-0.861676,-0.182051,0.41232,1,0.868828,0.825367,0,0.495114,0.150024,0,0,0.5443,1,0.752823,0.857303,0,0.658223,0.0295891,0,0,0.513962,0.844294,0.849194,0.847113,0.844294,0.737804,0.699179,0,0.420448,0.127087,0,0,0.461084,0.844294,0.639293,0.726232,0,0.558959,0.0250653,0,0,0.435384,1,0.868828,0.825367,0.868828,1,0.791381,0.825367,0.791381,1,1,0.752823,0.857303,0.752823,1,0.664873,0.857303,0.664873,1
709.768,0.71559,0.269186,4,31,0,-692.969,0.532014,-0.835078,-0.0429781,0.477005,0.490064,-0.794645,-0.0144346,0.500485,0.291991,-0.98582,-0.223728,0.326842,0.405565,-0.787053,0.0548497,0.643136,0.471101,-0.791158,0.0679381,0.650859,0.201351,-0.928168,-0.184263,0.403499,1,0.861746,0.807461,0,0.50734,0.172767,0,0,0.564055,1,0.759287,0.862698,0,0.650756,0.0404371,0,0,0.5041,0.842317,0.852199,0.843633,0.842317,0.734379,0.6812,0,0.432355,0.145752,0,0,0.475855,0.842317,0.647063,0.7278,0,0.554574,0.034114,0,0,0.425276,1,0.861746,0.807461,0.861746,1,0.783478,0.807461,0.783478,1,1,0.759287,0.862698,0.759287,1,0.68135,0.862698,0.68135,1
701.946,0.884472,0.269186,4,15,0,-695.078,0.524196,-0.849477,-7.85309e-05,0.496794,0.514921,-0.817258,-0.0157399,0.506468,0.254148,-0.9855,-0.175407,0.290412,0.401212,-0.776141,0.0239577,0.640653,0.450712,-0.813194,0.0738199,0.660308,0.198741,-0.90654,-0.187839,0.414653,1,0.858121,0.802842,0,0.513447,0.172215,0,0,0.570778,1,0.772357,0.867118,0,0.635189,0.0216851,0,0,0.49763,0.848202,0.862086,0.851863,0.848202,0.739774,0.683911,0,0.442636,0.146704,0,0,0.486224,0.848202,0.665838,0.738666,0,0.547587,0.0184728,0,0,0.423913,1,0.858121,0.802842,0.858121,1,0.777359,0.802842,0.777359,1,1,0.772357,0.867118,0.772357,1,0.683499,0.867118,0.683499,1
705.717,0.893843,0.269186,4,15,0,-690.577,0.462736,-0.782892,-0.112966,0.536231,0.421914,-0.778102,-0.0945041,0.569556,0.205015,-0.940573,-0.279045,0.364512,0.406351,-0.731707,0.0327523,0.620729,0.473352,-0.737699,0.0623959,0.624865,0.199457,-0.872852,-0.209502,0.383533,1,0.872703,0.831281,0,0.488251,0.146415,0,0,0.536223,1,0.740877,0.855553,0,0.671641,0.0491829,0,0,0.515374,0.83849,0.85104,0.849685,0.83849,0.742705,0.706327,0,0.415521,0.124406,0,0,0.455621,0.83849,0.630515,0.72695,0,0.571593,0.04179,0,0,0.437906,1,0.872703,0.831281,0.872703,1,0.796949,0.831281,0.796949,1,1,0.740877,0.855553,0.740877,1,0.666892,0.855553,0.666892,1
703.43,0.744447,0.269186,4,15,0,-685.722,0.388212,-0.849406,0.000716584,0.545803,0.374517,-0.834331,-0.0059145,0.551638,0.135693,-0.991243,-0.175348,0.375272,0.420279,-0.727579,0.0480384,0.618194,0.483618,-0.715942,0.075574,0.626966,0.219059,-0.887006,-0.151042,0.406262,1,0.854586,0.799831,0,0.51931,0.188274,0,0,0.569933,1,0.761005,0.869412,0,0.648746,0.0227123,0,0,0.493565,0.840228,0.858215,0.844158,0.840228,0.733418,0.675183,0,0.445679,0.158933,0,0,0.481113,0.840228,0.653105,0.733921,0,0.556764,0.0191728,0,0,0.416647,1,0.854586,0.799831,0.854586,1,0.781297,0.799831,0.781297,1,1,0.761005,0.869412,0.761005,1,0.676361,0.869412,0.676361,1
711.304,0.83265,0.269186,4,15,0,-690.894,0.432596,-0.819028,-0.0355411,0.542997,0.39564,-0.766895,-0.0331184,0.579448,0.180297,-0.962087,-0.205067,0.346633,0.441179,-0.775614,0.0883313,0.623681,0.509372,-0.780075,0.0794703,0.617375,0.229097,-0.90771,-0.149527,0.379273,1,0.860592,0.810401,0,0.509295,0.184348,0,0,0.556117,1,0.751843,0.865149,0,0.659343,0.0325104,0,0,0.500461,0.83162,0.843722,0.835635,0.83162,0.7261,0.677199,0,0.429703,0.154048,0,0,0.464711,0.83162,0.634346,0.722948,0,0.556302,0.0271668,0,0,0.418203,1,0.860592,0.810401,0.860592,1,0.791312,0.810401,0.791312,1,1,0.751843,0.865149,0.751843,1,0.671891,0.865149,0.671891,1
703.691,0.727522,0.269186,4,31,0,-692.694,0.5267,-0.830039,-0.0894064,0.565003,0.511203,-0.783096,-0.0906567,0.577295,0.279902,-0.964872,-0.27923,0.345021,0.445284,-0.757711,0.0548916,0.729595,0.498519,-0.741157,0.0302149,0.738253,0.23678,-0.92118,-0.173715,0.534804,1,0.866071,0.816821,0,0.499921,0.150537,0,0,0.556904,1,0.755111,0.855167,0,0.655597,0.0349036,0,0,0.517176,0.834092,0.844718,0.852832,0.834092,0.731586,0.696611,0,0.422292,0.128383,0,0,0.474945,0.834092,0.637856,0.729314,0,0.553795,0.0297669,0,0,0.441064,1,0.866071,0.816821,0.866071,1,0.782682,0.816821,0.782682,1,1,0.755111,0.855167,0.755111,1,0.668629,0.855167,0.668629,1
699.543,0.867459,0.269186,5,31,0,-686.57,0.437668,-0.818157,-0.0125302,0.534611,0.406078,-0.777493,0.0142169,0.588525,0.191958,-0.958174,-0.203998,0.345226,0.364986,-0.74463,0.0174062,0.601802,0.43958,-0.717149,0.0164731,0.59021,0.163757,-0.890832,-0.179395,0.333932,1,0.869358,0.802791,0,0.494183,0.183437,0,0,0.567342,1,0.742622,0.851503,0,0.66971,0.0359596,0,0,0.523115,0.816152,0.842342,0.837474,0.816152,0.732296,0.672317,0,0.416271,0.153624,0,0,0.475134,0.816152,0.625542,0.713111,0,0.564125,0.0301152,0,0,0.438096,1,0.869358,0.802791,0.869358,1,0.788564,0.802791,0.788564,1,1,0.742622,0.851503,0.742622,1,0.656428,0.851503,0.656428,1
698.418,0.823361,0.269186,5,31,0,-684.397,0.502509,-0.873539,-0.0506837,0.553495,0.504381,-0.822314,-0.0192055,0.523096,0.26743,-0.99963,-0.226806,0.324174,0.439881,-0.684293,0.0227197,0.689322,0.535292,-0.706536,0.0576141,0.672441,0.214161,-0.816915,-0.199012,0.445205,1,0.847853,0.817398,0,0.530231,0.155116,0,0,0.554797,1,0.751811,0.864425,0,0.659379,0.0347859,0,0,0.501557,0.822066,0.851765,0.839045,0.822066,0.722172,0.685833,0,0.451632,0.130149,0,0,0.4655,0.822066,0.640366,0.725291,0,0.561636,0.0291869,0,0,0.420829,1,0.847853,0.817398,0.847853,1,0.775281,0.817398,0.775281,1,1,0.751811,0.864425,0.751811,1,0.672821,0.864425,0.672821,1
700.414,0.994636,0.269186,5,31,0,-686.129,0.392174,-0.837658,-0.052515,0.546674,0.390488,-0.781491,-0.056249,0.533855,0.196219,-0.957538,-0.239237,0.357324,0.411457,-0.797772,0.0751607,0.625336,0.415083,-0.801334,0.0644276,0.612634,0.221715,-0.92524,-0.166531,0.381529,1,0.854157,0.821177,0,0.520016,0.153092,0,0,0.549755,1,0.759056,0.865478,0,0.651026,0.0320109,0,0,0.499923,0.849775,0.853607,0.838165,0.849775,0.729114,0.688282,0,0.443889,0.128316,0,0,0.460786,0.849775,0.647935,0.725413,0,0.55572,0.0268304,0,0,0.419018,1,0.854157,0.821177,0.854157,1,0.781024,0.821177,0.781024,1,1,0.759056,0.865478,0.759056,1,0.677786,0.865478,0.677786,1
702.245,0.996797,0.269186,5,31,0,-686.552,0.526171,-0.771786,-0.0959981,0.537182,0.473824,-0.763022,-0.0763185,0.591901,0.28012,-0.92344,-0.266722,0.352641,0.401457,-0.751963,-0.0327681,0.618834,0.44035,-0.784415,0.0154561,0.640599,0.213578,-0.895448,-0.221762,0.410314,1,0.862203,0.819062,0,0.506563,0.16924,0,0,0.548174,1,0.742476,0.854862,0,0.669872,0.0383573,0,0,0.517436,0.842622,0.856944,0.831108,0.842622,0.738859,0.680729,0,0.434096,0.140657,0,0,0.455592,0.842622,0.63626,0.710483,0,0.574043,0.0318791,0,0,0.430045,1,0.862203,0.819062,0.862203,1,0.791929,0.819062,0.791929,1,1,0.742476,0.854862,0.742476,1,0.660409,0.854862,0.660409,1
